ASV_ID,database,pident,sseqid,length,qcovs,evalue,bitscore,specimen_id,phylum,class,order,family,genus,species,scientific_name,mismatch,gapopen,qstart,qend,sstart,send,accession
ASV_14498,MZG,85.623,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,
ASV_15425,MZG,89.776,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,
ASV_16451,MZG,88.462,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,
ASV_16665,MZG,90.096,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,
ASV_20272,MZG,86.859,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,
ASV_09006,MZG,85.324,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_baileyi,293,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,baileyi,Callithamnion baileyi,,,,,,,
ASV_17698,MZG,85.763,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_baileyi,295,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,baileyi,Callithamnion baileyi,,,,,,,
ASV_18465,MZG,85.085,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_baileyi,295,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,baileyi,Callithamnion baileyi,,,,,,,
ASV_18778,MZG,85.424,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_baileyi,295,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,baileyi,Callithamnion baileyi,,,,,,,
ASV_02910,MZG,90.385,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_consanguineum,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,consanguineum,Callithamnion consanguineum,,,,,,,
ASV_03424,MZG,90.385,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_consanguineum,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,consanguineum,Callithamnion consanguineum,,,,,,,
ASV_09839,MZG,90.064,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_consanguineum,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,consanguineum,Callithamnion consanguineum,,,,,,,
ASV_18731,MZG,90.064,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_consanguineum,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,consanguineum,Callithamnion consanguineum,,,,,,,
ASV_13953,MZG,90.064,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Callithamnion;Callithamnion_tetricum,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Callithamnion,tetricum,Callithamnion tetricum,,,,,,,
ASV_12472,MZG,86.09,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiaceae;Ceramium;Ceramium_womersleyi,266,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiaceae,Ceramium,womersleyi,Ceramium womersleyi,,,,,,,
ASV_05702,MZG,88.818,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiaceae;Scagelia;Scagelia_pylaisaei,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiaceae,Scagelia,pylaisaei,Scagelia pylaisaei,,,,,,,
ASV_07677,MZG,88.498,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiaceae;Scagelia;Scagelia_pylaisaei,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiaceae,Scagelia,pylaisaei,Scagelia pylaisaei,,,,,,,
ASV_10724,MZG,85.304,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiaceae;Scagelia;Scagelia_pylaisaei,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiaceae,Scagelia,pylaisaei,Scagelia pylaisaei,,,,,,,
ASV_08661,NCBI,86.415,gi|327243948|gb|HQ422957.1|,265,85,1.74E-74,291,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Amansia,glomerata,Amansia glomerata,,,,,,,
ASV_16495,NCBI,86.581,gi|1383704706|gb|MF962809.1|,313,100,3.66E-91,346,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Herposiphonia,donghaensis,Herposiphonia donghaensis,,,,,,,
ASV_20281,NCBI,86.667,gi|323102289|gb|HQ919416.1|,270,86,2.89E-77,300,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Pleonosporium,Pleonosporium*,Pleonosporium*,,,,,,,
ASV_21439,MZG,85.305,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Cystocloniaceae;Austroclonium;Austroclonium_charoides,279,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Cystocloniaceae,Austroclonium,charoides,Austroclonium charoides,,,,,,,
ASV_08039,MZG,88.782,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Cystocloniaceae;Rhodophyllis;Rhodophyllis_parasitica,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Cystocloniaceae,Rhodophyllis,parasitica,Rhodophyllis parasitica,,,,,,,
ASV_11463,MZG,90.064,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Cystocloniaceae;Rhodophyllis;Rhodophyllis_parasitica,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Cystocloniaceae,Rhodophyllis,parasitica,Rhodophyllis parasitica,36,0,2,266,352,616,HQ422957.1
ASV_13533,MZG,91.64,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Dumontiaceae;Dudresnaya;Dudresnaya_babbittiana,311,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Dumontiaceae,Dudresnaya,babbittiana,Dudresnaya babbittiana,42,0,1,313,292,604,MF962809.1
ASV_17925,MZG,91.586,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Dumontiaceae;Dudresnaya;Dudresnaya_babbittiana,309,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Dumontiaceae,Dudresnaya,babbittiana,Dudresnaya babbittiana,36,0,1,270,352,621,HQ919416.1
ASV_06157,MZG,91.262,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Dumontiaceae;Dudresnaya;Dudresnaya_minima,309,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Dumontiaceae,Dudresnaya,minima,Dudresnaya minima,,,,,,,
ASV_09807,MZG,85.942,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Dumontiaceae;Neodilsea;Neodilsea_borealis,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Dumontiaceae,Neodilsea,borealis,Neodilsea borealis,,,,,,,
ASV_18051,MZG,87.54,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Dumontiaceae;Neodilsea;Neodilsea_borealis,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Dumontiaceae,Neodilsea,borealis,Neodilsea borealis,,,,,,,
ASV_12367,MZG,88.141,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Fryeellaceae;Fryeella;Fryeella_gardneri,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Fryeellaceae,Fryeella,gardneri,Fryeella gardneri,,,,,,,
ASV_10016,NCBI,86.09,gi|1199744551|gb|KX808028.1|,266,85,2.25E-73,287,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Gigartinales,Glaphyrymenia,pustulosa,Glaphyrymenia pustulosa,,,,,,,
ASV_15827,MZG,88.782,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Halymeniaceae;Cryptonemia;Cryptonemia_undulata,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Halymeniaceae,Cryptonemia,undulata,Cryptonemia undulata,,,,,,,
ASV_19576,MZG,92.652,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Halymeniaceae;Cryptonemia;Cryptonemia_undulata,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Halymeniaceae,Cryptonemia,undulata,Cryptonemia undulata,,,,,,,
ASV_20079,MZG,88.966,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Halymeniaceae;Glaphyrosiphon;Glaphyrosiphon_intestinalis,290,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Halymeniaceae,Glaphyrosiphon,intestinalis,Glaphyrosiphon intestinalis,,,,,,,
ASV_01436,MZG,87.859,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_beringensis,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,beringensis,Callophyllis beringensis,,,,,,,
ASV_17182,MZG,89.389,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_beringensis,311,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,beringensis,Callophyllis beringensis,37,0,20,285,371,636,KX808028.1
ASV_02518,MZG,88.119,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_crispata,303,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,crispata,Callophyllis crispata,,,,,,,
ASV_06082,MZG,88.71,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_edentata,310,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,edentata,Callophyllis edentata,,,,,,,
ASV_14956,MZG,87.419,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_edentata,310,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,edentata,Callophyllis edentata,,,,,,,
ASV_06412,MZG,87.619,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_flabellulata,315,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,flabellulata,Callophyllis flabellulata,,,,,,,
ASV_10280,MZG,87.619,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_flabellulata,315,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,flabellulata,Callophyllis flabellulata,,,,,,,
ASV_15210,MZG,88.141,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_flabellulata,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,flabellulata,Callophyllis flabellulata,,,,,,,
ASV_20278,MZG,87.302,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_flabellulata,315,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,flabellulata,Callophyllis flabellulata,,,,,,,
ASV_01638,MZG,88.316,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_variforma,291,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,variforma,Callophyllis variforma,,,,,,,
ASV_06868,MZG,88.316,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Callophyllis;Callophyllis_variforma,291,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Callophyllis,variforma,Callophyllis variforma,,,,,,,
ASV_07060,MZG,92.652,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Euthora;Euthora_cristata,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Euthora,cristata,Euthora cristata,,,,,,,
ASV_15428,MZG,93.291,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Euthora;Euthora_cristata,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Euthora,cristata,Euthora cristata,,,,,,,
ASV_16747,MZG,93.61,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Euthora;Euthora_cristata,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Euthora,cristata,Euthora cristata,,,,,,,
ASV_05469,MZG,85.942,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Kallymenia;Kallymenia_patens,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Kallymenia,patens,Kallymenia patens,,,,,,,
ASV_11644,MZG,88.782,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Kallymenia;Kallymenia_patens,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Kallymenia,patens,Kallymenia patens,,,,,,,
ASV_16455,MZG,86.581,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Kallymenia;Kallymenia_patens,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Kallymenia,patens,Kallymenia patens,,,,,,,
ASV_04886,MZG,88.141,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Kallymenia;Kallymenia_reniformis,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Kallymenia,reniformis,Kallymenia reniformis,,,,,,,
ASV_08448,MZG,87.821,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Kallymenia;Kallymenia_reniformis,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Kallymenia,reniformis,Kallymenia reniformis,,,,,,,
ASV_14654,MZG,88.141,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Kallymenia;Kallymenia_reniformis,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Kallymenia,reniformis,Kallymenia reniformis,,,,,,,
ASV_10403,MZG,88.141,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Pugetia;Pugetia_fragilissima,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Pugetia,fragilissima,Pugetia fragilissima,,,,,,,
ASV_14835,MZG,90.291,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Pugetia;Pugetia_fragilissima,309,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Pugetia,fragilissima,Pugetia fragilissima,,,,,,,
ASV_16565,MZG,88.498,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Pugetia;Pugetia_fragilissima,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Pugetia,fragilissima,Pugetia fragilissima,,,,,,,
ASV_08761,MZG,86.943,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Salishia;Salishia_firma,314,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Salishia,firma,Salishia firma,,,,,,,
ASV_18468,MZG,86.833,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Kallymeniaceae;Salishia;Salishia_sanguinea,281,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Kallymeniaceae,Salishia,sanguinea,Salishia sanguinea,,,,,,,
ASV_19035,MZG,85.246,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Peyssonnelia;Peyssonnelia_atropurpurea,305,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Peyssonnelia,atropurpurea,Peyssonnelia atropurpurea,,,,,,,
ASV_04950,MZG,89.18,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Peyssonnelia;Peyssonnelia_inamoena,305,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Peyssonnelia,inamoena,Peyssonnelia inamoena,,,,,,,
ASV_10845,MZG,90.523,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Peyssonnelia;Peyssonnelia_inamoena,306,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Peyssonnelia,inamoena,Peyssonnelia inamoena,,,,,,,
ASV_16454,MZG,85.567,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Peyssonnelia;Peyssonnelia_rosenvingei,291,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Peyssonnelia,rosenvingei,Peyssonnelia rosenvingei,,,,,,,
ASV_20621,MZG,90.875,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Peyssonnelia;Peyssonnelia_rubra,263,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Peyssonnelia,rubra,Peyssonnelia rubra,,,,,,,
ASV_20684,MZG,92.453,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Peyssonnelia;Peyssonnelia_rubra,265,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Peyssonnelia,rubra,Peyssonnelia rubra,,,,,,,
ASV_08753,MZG,90.064,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Ramicrusta;Ramicrusta_australica,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Ramicrusta,australica,Ramicrusta australica,,,,,,,
ASV_14495,MZG,89.836,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Peyssonneliaceae;Ramicrusta;Ramicrusta_australica,305,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Peyssonneliaceae,Ramicrusta,australica,Ramicrusta australica,,,,,,,
ASV_13791,MZG,87.055,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Phyllophoraceae;Besa;Besa_paradoxa,309,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Phyllophoraceae,Besa,paradoxa,Besa paradoxa,,,,,,,
ASV_19893,MZG,85.113,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Phyllophoraceae;Besa;Besa_paradoxa,309,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Phyllophoraceae,Besa,paradoxa,Besa paradoxa,,,,,,,
ASV_10842,MZG,89.61,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Phyllophoraceae;Coccotylus;Coccotylus_truncatus,308,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Phyllophoraceae,Coccotylus,truncatus,Coccotylus truncatus,,,,,,,
ASV_16964,MZG,89.61,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Phyllophoraceae;Coccotylus;Coccotylus_truncatus,308,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Phyllophoraceae,Coccotylus,truncatus,Coccotylus truncatus,,,,,,,
ASV_16998,MZG,89.968,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Phyllophoraceae;Coccotylus;Coccotylus_truncatus,309,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Phyllophoraceae,Coccotylus,truncatus,Coccotylus truncatus,,,,,,,
ASV_17294,MZG,85.079,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Pterocladiaceae;Pterocladiella;Pterocladiella_luxurians,315,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Pterocladiaceae,Pterocladiella,luxurians,Pterocladiella luxurians,,,,,,,
ASV_19395,MZG,86.859,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Pterocladiaceae;Pterocladiella;Pterocladiella_media,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Pterocladiaceae,Pterocladiella,media,Pterocladiella media,,,,,,,
ASV_13725,MZG,86.538,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Chondria;Chondria_dasyphylla,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Chondria,dasyphylla,Chondria dasyphylla,,,,,,,
ASV_09286,MZG,86.859,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Chondrophycus;Chondrophycus_anabeliae,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Chondrophycus,anabeliae,Chondrophycus anabeliae,,,,,,,
ASV_20840,MZG,85.424,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Chondrophycus;Chondrophycus_succisus,295,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Chondrophycus,succisus,Chondrophycus succisus,,,,,,,
ASV_20952,MZG,85.619,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Chondrophycus;Chondrophycus_succisus,299,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Chondrophycus,succisus,Chondrophycus succisus,,,,,,,
ASV_19439,MZG,88.462,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Herposiphonia;Herposiphonia_subdisticha,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Herposiphonia,subdisticha,Herposiphonia subdisticha,,,,,,,
ASV_08323,MZG,85.621,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Janczewskia;Janczewskia_hawaiiana,306,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Janczewskia,hawaiiana,Janczewskia hawaiiana,,,,,,,
ASV_05477,MZG,87.213,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Kapraunia;Kapraunia_schneideri,305,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Kapraunia,schneideri,Kapraunia schneideri,,,,,,,
ASV_13123,MZG,86.885,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Kapraunia;Kapraunia_schneideri,305,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Kapraunia,schneideri,Kapraunia schneideri,,,,,,,
ASV_19650,MZG,96.732,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Kapraunia;Kapraunia_schneideri,306,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Kapraunia,schneideri,Kapraunia schneideri,,,,,,,
ASV_09339,MZG,85.763,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_majuscula,295,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,majuscula,Laurencia majuscula,,,,,,,
ASV_15034,MZG,86.102,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_majuscula,295,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,majuscula,Laurencia majuscula,,,,,,,
ASV_17822,MZG,86.102,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_majuscula,295,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,majuscula,Laurencia majuscula,,,,,,,
ASV_19441,MZG,85.948,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_majuscula,306,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,majuscula,Laurencia majuscula,,,,,,,
ASV_07971,MZG,86.262,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_nipponica,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,nipponica,Laurencia nipponica,,,,,,,
ASV_16530,MZG,89.744,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_nipponica,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,nipponica,Laurencia nipponica,,,,,,,
ASV_02590,MZG,87.179,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_obtusa,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,obtusa,Laurencia obtusa,,,,,,,
ASV_13169,MZG,86.859,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Laurencia;Laurencia_obtusa,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Laurencia,obtusa,Laurencia obtusa,,,,,,,
ASV_11047,MZG,85,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodomelaceae;Osmundea;Osmundea_pinnatifida,300,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Rhodomelaceae,Osmundea,pinnatifida,Osmundea pinnatifida,,,,,,,
